uf,cidade,lat,lon
SP,MACEDÔNIA,-20.1454034,-50.193911
SP,MAGDA,-20.6444651,-50.2260983
SP,MAIRINQUE,-23.5401247,-47.1846323
SP,MAIRIPORÃ,-23.3186111,-46.5866667
SP,MANDURI,-23.0059018,-49.317191
SP,MARABÁ PAULISTA,-22.1069936,-51.9629504
SP,MARACAÍ,-22.6112679,-50.6670685
SP,MARAPOAMA,-21.2574769,-49.1314719
SP,MARINÓPOLIS,-20.4408333,-50.8227778
SP,MARIÁPOLIS,-21.7966708,-51.1831475
SP,MARTINÓPOLIS,-22.146153,-51.170949
SP,MARÍLIA,-22.217108,-49.95006
SP,MATÃO,-21.6033611,-48.3660603
SP,MAUÁ,-23.6669527,-46.4616922
SP,MENDONÇA,-21.1838813,-49.579059
SP,MERIDIANO,-20.3547223,-50.172574
SP,MESÓPOLIS,-19.9662274,-50.6190438
SP,MIGUELÓPOLIS,-20.179612,-48.030997
SP,MINEIROS DO TIETÊ,-22.4133188,-48.450554
SP,MIRA ESTRELA,-19.9806298,-50.136873
SP,MIRACATU,-24.2839078,-47.4535128
SP,MIRANDÓPOLIS,-21.1328313,-51.1029422
SP,MIRANTE DO PARANAPANEMA,-22.2925861,-51.907143
SP,MIRASSOL,-20.8141411,-49.507449
SP,MIRASSOLÂNDIA,-20.6147204,-49.462817
SP,MOCOCA,-21.464731,-47.002405
SP,MOGI DAS CRUZES,-23.5234284,-46.1926671
SP,MOGI GUAÇU,-22.372222,-46.9425
SP,MOGI MIRIM,-22.438499999999998,-46.99161305147059
SP,MOMBUCA,-22.9293093,-47.5650724
SP,MONGAGUÁ,-24.0959454,-46.6234361
SP,MONTE ALEGRE DO SUL,-22.681861,-46.6798783
SP,MONTE ALTO,-21.265545,-48.497066
SP,MONTE APRAZÍVEL,-20.7625702,-49.7088402
SP,MONTE AZUL PAULISTA,-20.90649,-48.638717
SP,MONTE CASTELO,-21.3006353,-51.5686963
SP,MONTE MOR,-22.945043,-47.312182
SP,MONTEIRO LOBATO,-22.9553542,-45.8387146
SP,MONÇÕES,-20.850949,-50.097537
SP,MORRO AGUDO,-20.7276692,-48.052795
SP,MORUNGABA,-22.88,-46.79167
SP,MOTUCA,-21.5095864,-48.1503832
SP,MURUTINGA DO SUL,-20.9913722,-51.2782237
SP,NANTES,-22.6191472,-51.2382255
SP,NARANDIBA,-22.4080573,-51.5251755
SP,NATIVIDADE DA SERRA,-23.3783786,-45.4438173
SP,NAZARÉ PAULISTA,-23.1819309,-46.3992986
SP,NEVES PAULISTA,-20.842992,-49.635767
SP,NHANDEARA,-20.6943324,-50.0406028
SP,NIPOÃ,-20.9126469,-49.7791476
SP,NOVA ALIANÇA,-21.0163728,-49.4981128
SP,NOVA CAMPINA,-24.1225305,-48.9054041
SP,NOVA CANAÃ PAULISTA,-20.3872473,-50.9481571
SP,NOVA CASTILHO,-20.7638386,-50.3427479
SP,NOVA EUROPA,-21.7808203,-48.5661712
SP,NOVA GRANADA,-20.5345426,-49.3186951
SP,NOVA GUATAPORANGA,-21.3330061,-51.6465874
SP,NOVA INDEPENDÊNCIA,-21.1066536,-51.4910804
SP,NOVA LUZITÂNIA,-20.8558333,-50.2619444
SP,NOVA ODESSA,-22.783186,-47.294059
SP,NOVAIS,-20.9941576,-48.9188283
SP,NOVO HORIZONTE,-21.4674564,-49.2235377
SP,NUPORANGA,-20.730877,-47.7522561
SP,OCAUÇU,-22.4396255,-49.9226712
SP,OLÍMPIA,-20.736634,-48.910625
SP,ONDA VERDE,-20.6071428,-49.2950997
SP,ORIENTE,-22.1525442,-50.0935645
SP,ORINDIÚVA,-20.1819444,-49.3508333
SP,ORLÂNDIA,-20.720278,-47.886667
SP,OSASCO,-23.5324859,-46.7916801
SP,OSCAR BRESSANE,-22.314874,-50.281118
SP,OSVALDO CRUZ,-21.7962773,-50.879119
SP,OURINHOS,-22.9777918,-49.868204
SP,OURO VERDE,-21.4892638,-51.7025981
SP,OUROESTE,-20.0013584,-50.3736414
SP,PACAEMBU,-21.566243,-51.2633114
SP,PALESTINA,-20.389344,-49.4320384
SP,PALMARES PAULISTA,-21.085369,-48.803656
SP,PALMEIRA D'OESTE,-20.4168187,-50.762159
SP,PALMITAL,-22.786384,-50.2198965
SP,PANORAMA,-21.3612672,-51.8572739
SP,PARAGUAÇU PAULISTA,-22.4203497,-50.5792099
SP,PARAIBUNA,-23.3864203,-45.6626797
SP,PARANAPANEMA,-23.390161,-48.720868
SP,PARANAPUÃ,-20.1033995,-50.5858761
SP,PARAPUÃ,-21.781309,-50.7922396
SP,PARAÍSO,-21.015911,-48.776105
SP,PARDINHO,-23.0806795,-48.3768158
SP,PARIQUERA-AÇU,-24.7146891,-47.8802361
SP,PARISI,-20.3039424,-50.0135808
SP,PATROCÍNIO PAULISTA,-20.6383609,-47.2801241
SP,PAULICÉIA,-21.3143975,-51.8316259
SP,PAULISTÂNIA,-22.5730321,-49.3985251
SP,PAULO DE FARIA,-20.029593,-49.3998592
SP,PAULÍNIA,-22.7630391,-47.1532213
SP,PEDERNEIRAS,-22.351086,-48.778113
SP,PEDRA BELA,-22.7950193,-46.4431811
SP,PEDRANÓPOLIS,-20.249177,-50.1102463
SP,PEDREGULHO,-20.25071,-47.4808786
SP,PEDREIRA,-22.741347,-46.894846
SP,PEDRINHAS PAULISTA,-22.815725,-50.792359
SP,PEDRO DE TOLEDO,-24.2769071,-47.23393
SP,PENÁPOLIS,-21.4192406,-50.0765588
SP,PEREIRA BARRETO,-20.6378509,-51.1052172
SP,PEREIRAS,-23.0743096,-47.9746014
SP,PERUÍBE,-24.3218105,-46.9977452
SP,PIACATU,-21.5901744,-50.5972241
SP,PIEDADE,-23.7074096,-47.4252319
SP,PILAR DO SUL,-23.8121684,-47.7201865
SP,PINDAMONHANGABA,-22.9340165,-45.462938
SP,PINDORAMA,-21.1853,-48.90861
SP,PINHALZINHO,-22.7824349,-46.5901718
SP,PIQUEROBI,-21.8856652,-51.7296404
SP,PIQUETE,-22.6138451,-45.1777096
SP,PIRACAIA,-23.052545,-46.359374
SP,PIRACICABA,-22.72528,-47.64917
SP,PIRAJU,-23.1897822,-49.3840493
SP,PIRAJUÍ,-21.9957877,-49.4549675
SP,PIRANGI,-21.0969623,-48.6652131
SP,PIRAPORA DO BOM JESUS,-23.3972146,-47.0025661
SP,PIRAPOZINHO,-22.2738742,-51.4998867
SP,PIRASSUNUNGA,-21.9980468,-47.4280861
SP,PIRATININGA,-22.4136363,-49.1351479
SP,PITANGUEIRAS,-21.013203,-48.220951
SP,PLANALTO,-21.0342185,-49.928323
SP,PLATINA,-22.6328334,-50.2049642
SP,POLONI,-20.7836955,-49.8149752
SP,POMPÉIA,-22.1088293,-50.1720753
SP,PONGAÍ,-21.7379814,-49.3584449
SP,PONTAL,-21.0239714,-48.0393457
SP,PONTALINDA,-20.44071,-50.5235329
SP,PONTES GESTAL,-20.1833464,-49.7031406
SP,POPULINA,-19.9427771,-50.5372875
SP,PORANGABA,-23.17615,-48.119464
SP,PORTO FELIZ,-23.2125392,-47.5240065
SP,PORTO FERREIRA,-21.8529134,-47.4794943
SP,POTIM,-22.8377227,-45.2565239
SP,POTIRENDABA,-21.0457369,-49.3767154
SP,POÁ,-23.5249082,-46.3445663
SP,PRACINHA,-21.8537103,-51.0862052
SP,PRADÓPOLIS,-21.3597815,-48.0746603
SP,PRAIA GRANDE,-24.005833,-46.402778
SP,PRATÂNIA,-22.809027,-48.6656779
SP,PRESIDENTE ALVES,-22.09991,-49.438133
SP,PRESIDENTE BERNARDES,-22.0064609,-51.5542973
SP,PRESIDENTE EPITÁCIO,-21.765074,-52.11114
SP,PRESIDENTE PRUDENTE,-22.1225167,-51.3882528
SP,PRESIDENTE VENCESLAU,-21.877116,-51.8451047
SP,PROMISSÃO,-21.5404913,-49.8574709
SP,QUADRA,-23.299332,-48.054657
SP,QUATÁ,-22.2470977,-50.7003624
SP,QUEIROZ,-21.7991405,-50.2392786
SP,QUELUZ,-22.5371881,-44.7752585
SP,QUINTANA,-22.0705513,-50.308652
SP,RAFARD,-23.0143559,-47.5306721
SP,RANCHARIA,-22.2294981,-50.8922333
SP,REDENÇÃO DA SERRA,-23.2803652,-45.5345747
SP,REGENTE FEIJÓ,-22.218131,-51.30545
SP,REGINÓPOLIS,-21.8884118,-49.22273
SP,REGISTRO,-24.497942,-47.844895
SP,RESTINGA,-20.605593,-47.483254
SP,RIBEIRA,-24.6577435,-49.0086372
SP,RIBEIRÃO BONITO,-22.0692867,-48.1781765
SP,RIBEIRÃO BRANCO,-24.2211495,-48.7678322
SP,RIBEIRÃO CORRENTE,-20.457872,-47.590394
SP,RIBEIRÃO DO SUL,-22.7861813,-49.9285258
SP,RIBEIRÃO DOS ÍNDIOS,-21.8378246,-51.602158
SP,RIBEIRÃO GRANDE,-24.10114,-48.367931
SP,RIBEIRÃO PIRES,-23.7129388,-46.4150871
SP,RIBEIRÃO PRETO,-21.178333,-47.8066671
SP,RIFAINA,-20.080256,-47.429109
SP,RINCÃO,-21.5881095,-48.0724258
SP,RINÓPOLIS,-21.728308,-50.7226134
SP,RIO CLARO,-22.4100108,-47.5603933
SP,RIO DAS PEDRAS,-22.8441256,-47.6065667
SP,RIO GRANDE DA SERRA,-23.743724,-46.397084
SP,RIOLÂNDIA,-19.980944,-49.6814309
SP,RIVERSUL,-23.8303603,-49.4340558
SP,ROSANA,-22.5788641,-53.0552246
SP,ROSEIRA,-22.9008966,-45.3098797
SP,RUBINÉIA,-20.1718325,-50.9995571
SP,RUBIÁCEA,-21.2996334,-50.7298698
SP,SABINO,-21.4598472,-49.5776811
SP,SAGRES,-21.8840628,-50.9574608
SP,SALES,-21.3418263,-49.4999228
SP,SALES OLIVEIRA,-20.769612,-47.836873
SP,SALESÓPOLIS,-23.528805,-45.84653
SP,SALMOURÃO,-21.625096,-50.8605656
SP,SALTINHO,-22.8446614,-47.675489
SP,SALTO,-23.1989983,-47.2913682
SP,SALTO DE PIRAPORA,-23.6492502,-47.5729465
SP,SALTO GRANDE,-22.891426,-49.9851484
SP,SANDOVALINA,-22.4560782,-51.7634004
SP,SANTA ADÉLIA,-21.2432992,-48.8061481
SP,SANTA ALBERTINA,-20.0323485,-50.7278392
SP,SANTA BRANCA,-23.3974353,-45.8842294
SP,SANTA BÁRBARA D'OESTE,-22.7542539,-47.4137884
SP,SANTA CLARA D'OESTE,-20.0938889,-50.9263889
SP,SANTA CRUZ DA CONCEIÇÃO,-22.1378975,-47.4555647
SP,SANTA CRUZ DA ESPERANÇA,-21.2918648,-47.4309885
SP,SANTA CRUZ DAS PALMEIRAS,-21.823475,-47.248023
SP,SANTA CRUZ DO RIO PARDO,-22.9060715,-49.6277378
SP,SANTA ERNESTINA,-21.4634463,-48.3912139
SP,SANTA FÉ DO SUL,-20.2106188,-50.9270837
SP,SANTA GERTRUDES,-22.4590897,-47.532034
SP,SANTA ISABEL,-23.3194222,-46.2271903
SP,SANTA LÚCIA,-21.6861811,-48.0836814
SP,SANTA MARIA DA SERRA,-22.5691072,-48.157095
SP,SANTA MERCEDES,-21.3513258,-51.7534
SP,SANTA RITA D'OESTE,-20.1448079,-50.8317569
SP,SANTA RITA DO PASSA QUATRO,-21.7103738,-47.4777943
SP,SANTA ROSA DE VITERBO,-21.4869452,-47.3654908
SP,SANTA SALETE,-20.2451795,-50.6889625
SP,SANTANA DA PONTE PENSA,-20.2543758,-50.7975649
SP,SANTANA DE PARNAÍBA,-23.4446715,-46.9167722
SP,SANTO ANASTÁCIO,-21.974662,-51.652662
SP,SANTO ANDRÉ,-23.6573395,-46.5322504
SP,SANTO ANTÔNIO DA ALEGRIA,-21.0893048,-47.1523426
SP,SANTO ANTÔNIO DE POSSE,-22.6054087,-46.9210727
SP,SANTO ANTÔNIO DO ARACANGUÁ,-20.9354866,-50.4953504
SP,SANTO ANTÔNIO DO JARDIM,-22.1158536,-46.6839541
SP,SANTO ANTÔNIO DO PINHAL,-22.8250504,-45.6674063
SP,SANTO EXPEDITO,-21.8508736,-51.3925315
SP,SANTOS,-23.960833,-46.333889
SP,SANTÓPOLIS DO AGUAPEÍ,-21.6379556,-50.5008527
SP,SARAPUÍ,-23.63974,-47.824863
SP,SARUTAIÁ,-23.2747217,-49.477186
SP,SEBASTIANÓPOLIS DO SUL,-20.6581669,-49.9229043
SP,SERRA AZUL,-21.3132591,-47.5635821
SP,SERRA NEGRA,-22.61222,-46.70056
SP,SERRANA,-21.2066883,-47.6053774
SP,SERTÃOZINHO,-21.1375782,-47.9913741
SP,SETE BARRAS,-24.3878438,-47.9265798
SP,SEVERÍNIA,-20.810753,-48.80538
SP,SILVEIRAS,-22.66384,-44.852157
SP,SOCORRO,-22.5902619,-46.5249112
SP,SOROCABA,-23.5003451,-47.4582864
SP,SUD MENNUCCI,-20.6906175,-50.9240834
SP,SUMARÉ,-22.8217964,-47.267105
SP,SUZANO,-23.5427842,-46.3108391
SP,SUZANÁPOLIS,-20.5011185,-51.0246771
SP,SÃO BENTO DO SAPUCAÍ,-22.6884605,-45.7329767
SP,SÃO BERNARDO DO CAMPO,-23.7080345,-46.5506747
SP,SÃO CAETANO DO SUL,-23.6195923,-46.5688323
SP,SÃO CARLOS,-22.0180395,-47.891154
SP,SÃO FRANCISCO,-20.3604438,-50.696603
SP,SÃO JOAQUIM DA BARRA,-20.5814993,-47.8608238
SP,SÃO JOSÉ DA BELA VISTA,-20.5934194,-47.6416942
SP,SÃO JOSÉ DO BARREIRO,-22.6452376,-44.5805246
SP,SÃO JOSÉ DO RIO PARDO,-21.595288,-46.887303
SP,SÃO JOSÉ DO RIO PRETO,-20.8125851,-49.3804212
SP,SÃO JOSÉ DOS CAMPOS,-23.1860383,-45.8866816
SP,SÃO JOÃO DA BOA VISTA,-21.9778137,-46.7881722
SP,SÃO JOÃO DAS DUAS PONTES,-20.3878223,-50.378858
SP,SÃO JOÃO DE IRACEMA,-20.5134345,-50.352595
SP,SÃO JOÃO DO PAU D'ALHO,-21.2701055,-51.6654978
SP,SÃO LOURENÇO DA SERRA,-23.8535923,-46.9440587
SP,SÃO LUÍS DO PARAITINGA,-23.2220531,-45.3108444
SP,SÃO MANUEL,-22.732081,-48.572316
SP,SÃO MIGUEL ARCANJO,-23.8807771,-47.9963492
SP,SÃO PAULO,-23.5506507,-46.6333824
SP,SÃO PEDRO,-22.5512765,-47.9072359
SP,SÃO PEDRO DO TURVO,-22.745286,-49.742829
SP,SÃO ROQUE,-23.5304843,-47.1355473
SP,SÃO SEBASTIÃO,-23.8027866,-45.4070527
SP,SÃO SEBASTIÃO DA GRAMA,-21.7118854,-46.8284162
SP,SÃO SIMÃO,-21.4800208,-47.5531095
SP,SÃO VICENTE,-23.9603686,-46.3847024
SP,TABAPUÃ,-20.9648397,-49.0332398
SP,TABATINGA,-21.7373768,-48.6880522
SP,TABOÃO DA SERRA,-23.6121912,-46.7790539
SP,TACIBA,-22.3893943,-51.2888486
SP,TAGUAÍ,-23.4534312,-49.4054454
SP,TAIAÇU,-21.143144,-48.511203
SP,TAIÚVA,-21.1238184,-48.4512476
SP,TAMBAÚ,-21.70292,-47.270344
SP,TANABI,-20.6251635,-49.6519879
SP,TAPIRATIBA,-21.46824,-46.7493221
SP,TAPIRAÍ,-23.9638345,-47.5067136
SP,TAQUARAL,-21.07373,-48.412553
SP,TAQUARITINGA,-21.407486,-48.5054848
SP,TAQUARITUBA,-23.5337307,-49.2452541
SP,TAQUARIVAÍ,-23.9257829,-48.7005328
SP,TARABAI,-22.3038726,-51.5628675
SP,TARUMÃ,-22.7474736,-50.5783374
SP,TATUÍ,-23.3518451,-47.848026
SP,TAUBATÉ,-23.031448,-45.5612792
SP,TEJUPÁ,-23.3437238,-49.3772468
SP,TEODORO SAMPAIO,-22.5300202,-52.1686847
SP,TERRA ROXA,-20.787015,-48.331442
SP,TIETÊ,-23.1030302,-47.7147937
SP,TIMBURI,-23.2064076,-49.6045576
SP,TORRE DE PEDRA,-23.2478026,-48.1941034
SP,TORRINHA,-22.4302536,-48.1690653
SP,TRABIJU,-22.0410733,-48.3350302
SP,TREMEMBÉ,-22.95714,-45.547526
SP,TRÊS FRONTEIRAS,-20.234355,-50.890528
SP,TUIUTI,-22.819324,-46.6937627
SP,TUPI PAULISTA,-21.3861179,-51.5763259
SP,TUPÃ,-21.9349129,-50.5141255
SP,TURIÚBA,-20.9491284,-50.1082011
SP,TURMALINA,-20.0530658,-50.4763212
SP,UBARANA,-21.1637674,-49.7167796
SP,UBATUBA,-23.433162,-45.083415
SP,UBIRAJARA,-22.5261054,-49.6635412
SP,UCHOA,-20.951106,-49.171295
SP,UNIÃO PAULISTA,-20.8878168,-49.8986804
SP,URU,-21.7846064,-49.2819702
SP,URUPÊS,-21.2027026,-49.2921996
SP,URÂNIA,-20.244491,-50.6450868
SP,VALENTIM GENTIL,-20.4226107,-50.0861511
SP,VALINHOS,-22.97056,-46.99583
SP,VALPARAÍSO,-21.2230369,-50.8666375
SP,VARGEM,-22.8902379,-46.4145366
SP,VARGEM GRANDE DO SUL,-21.832194,-46.891286
SP,VARGEM GRANDE PAULISTA,-23.599338,-47.022038
SP,VERA CRUZ,-22.2212638,-49.8243021
SP,VINHEDO,-23.0298535,-46.9749847
SP,VIRADOURO,-20.8726051,-48.2968122
SP,VISTA ALEGRE DO ALTO,-21.171293,-48.6299172
SP,VITÓRIA BRASIL,-20.1978821,-50.4847947
SP,VOTORANTIM,-23.5383101,-47.4422496
SP,VOTUPORANGA,-20.4252908,-49.972028
SP,VÁRZEA PAULISTA,-23.2113889,-46.8283333
SP,ZACARIAS,-21.0523649,-50.0514502
SP,ÁGUAS DA PRATA,-21.9464285,-46.7192121
SP,ÁGUAS DE LINDÓIA,-22.4718855,-46.6291034
SP,ÁGUAS DE SANTA BÁRBARA,-22.8821912,-49.2383956
SP,ÁGUAS DE SÃO PEDRO,-22.6000681,-47.8750887
SP,ÁLVARES FLORENCE,-20.3205523,-49.9085255
SP,ÁLVARES MACHADO,-22.076415,-51.47224
SP,ÁLVARO DE CARVALHO,-22.0787992,-49.7194861
SP,ÓLEO,-22.9422754,-49.3408082
TO,ABREULÂNDIA,-9.6221526,-49.1558343
TO,AGUIARNÓPOLIS,-6.5600452,-47.4721189
TO,ALIANÇA DO TOCANTINS,-11.3055927,-48.9409096
TO,ALMAS,-11.5681309,-47.1702803
TO,ALVORADA,-29.9981184,-51.0772509
TO,ANANÁS,-6.3663053,-48.080238
TO,ANGICO,-6.3893733,-47.8656722
TO,APARECIDA DO RIO NEGRO,-9.9513491,-47.9773786
TO,ARAGOMINAS,-7.1654101,-48.525488
TO,ARAGUACEMA,-8.8067391,-49.5560969
TO,ARAGUANÃ,-6.5799107,-48.6428482
TO,ARAGUATINS,-5.6529384,-48.1161923
TO,ARAGUAÇU,-12.928934,-49.823134
TO,ARAGUAÍNA,-7.193241,-48.2018597
TO,ARAPOEMA,-7.6575001,-49.0641484
TO,ARRAIAS,-12.9287788,-46.9437231
TO,AUGUSTINÓPOLIS,-5.4662267,-47.8897519
TO,AURORA DO TOCANTINS,-12.71045,-46.407604
TO,AXIXÁ DO TOCANTINS,-5.612747,-47.77007
TO,BABAÇULÂNDIA,-7.2034355,-47.761613
TO,BANDEIRANTES DO TOCANTINS,-7.7635698,-48.579148
TO,BARRA DO OURO,-7.7113784,-47.6743925
TO,BARROLÂNDIA,-9.837246,-48.7264346
TO,BERNARDO SAYÃO,-7.8794244,-48.8968905
TO,BOM JESUS DO TOCANTINS,-8.96306,-48.165043
TO,BRASILÂNDIA DO TOCANTINS,-8.3886619,-48.4842729
TO,BREJINHO DE NAZARÉ,-11.0138265,-48.564626
TO,BURITI DO TOCANTINS,-5.3187439,-48.2256609
TO,CACHOEIRINHA,-29.9493353,-51.0898927
TO,CAMPOS LINDOS,-7.9740597,-46.8023881
TO,CARIRI DO TOCANTINS,-11.8882727,-49.1604216
TO,CARMOLÂNDIA,-7.033804,-48.3951295
TO,CARRASCO BONITO,-5.3205734,-48.0376667
TO,CASEARA,-9.273159,-49.9576837
TO,CENTENÁRIO,-29.165009050000002,-51.19661284321356
TO,CHAPADA DA NATIVIDADE,-11.6119239,-47.7538517
TO,CHAPADA DE AREIA,-10.1417377,-49.1781853
TO,COLINAS DO TOCANTINS,-8.0612688,-48.4716768
TO,COLMÉIA,-8.734098,-48.7510897
TO,COMBINADO,-12.8136581,-46.5461041
TO,CONCEIÇÃO DO TOCANTINS,-12.220874,-47.295103
TO,COUTO MAGALHÃES,-8.360583,-49.1773955
TO,CRISTALÂNDIA,-10.59848,-49.194202
TO,CRIXÁS DO TOCANTINS,-11.1039404,-48.918827
TO,DARCINÓPOLIS,-6.7085964,-47.7524283
TO,DIANÓPOLIS,-11.624008,-46.819787
TO,DIVINÓPOLIS DO TOCANTINS,-9.8015722,-49.2143531
TO,DOIS IRMÃOS DO TOCANTINS,-9.2539897,-49.0665558
TO,DUERÉ,-11.341631,-49.271566
TO,ESPERANTINA,-5.3658232,-48.5368181
TO,FIGUEIRÓPOLIS,-12.1347916,-49.1737141
TO,FILADÉLFIA,-7.3395833,-47.496372
TO,FORMOSO DO ARAGUAIA,-11.8059989,-49.5257153
TO,FÁTIMA,-10.7575656,-48.9031328
TO,GOIANORTE,-8.7720092,-48.9340879
TO,GOIATINS,-7.7132054,-47.3154841
TO,GUARAÍ,-8.835429,-48.511432
TO,GURUPI,-11.72794,-49.068046
TO,IPUEIRAS,-11.2408008,-48.4438878
TO,ITACAJÁ,-8.392935,-47.772615
TO,ITAGUATINS,-5.7696766,-47.4815382
TO,ITAPIRATINS,-8.3832116,-48.1054968
TO,ITAPORÃ DO TOCANTINS,-8.571722,-48.689481
TO,JAÚ DO TOCANTINS,-12.6526649,-48.5922532
TO,JUARINA,-8.1194209,-49.0967459
TO,LAGOA DA CONFUSÃO,-10.7883045,-49.6224431
TO,LAGOA DO TOCANTINS,-10.2967881,-47.566253
TO,LAJEADO,-9.7548945,-48.3563706
TO,LAVANDEIRA,-12.7887924,-46.5073198
TO,LIZARDA,-9.5955336,-46.675218
TO,LUZINÓPOLIS,-6.1918183,-47.8562036
TO,MARIANÓPOLIS DO TOCANTINS,-9.7962503,-49.6547174
TO,MATEIROS,-10.5462254,-46.417423
TO,MAURILÂNDIA DO TOCANTINS,-5.951688,-47.512492
TO,MIRACEMA DO TOCANTINS,-9.5617939,-48.3966536
TO,MIRANORTE,-9.529068,-48.592222
TO,MONTE DO CARMO,-10.7647456,-48.1121813
TO,MONTE SANTO DO TOCANTINS,-10.0051944,-48.9927531
TO,MURICILÂNDIA,-7.14669,-48.609135
TO,NATIVIDADE,-11.7089881,-47.7284165
TO,NAZARÉ,-6.3733313,-47.6632702
TO,NOVA OLINDA,-7.631712,-48.425232
TO,NOVA ROSALÂNDIA,-10.565102,-48.912477
TO,NOVO ACORDO,-9.964658,-47.6762804
TO,NOVO ALEGRE,-12.915134,-46.5740939
TO,NOVO JARDIM,-11.8199253,-46.6254107
TO,OLIVEIRA DE FÁTIMA,-10.7091365,-48.9077446
TO,PALMAS,-10.1837852,-48.3336423
TO,PALMEIRANTE,-7.8582335,-47.9264382
TO,PALMEIRAS DO TOCANTINS,-6.6096035,-47.546399
TO,PALMEIRÓPOLIS,-13.0428105,-48.4065223
TO,PARANÃ,-12.616747,-47.873378
TO,PARAÍSO DO TOCANTINS,-10.1752474,-48.886759
TO,PAU D'ARCO,-7.5416832,-49.3686216
TO,PEDRO AFONSO,-8.9757351,-48.1733282
TO,PEIXE,-12.0390993,-48.5392455
TO,PEQUIZEIRO,-8.594846,-48.9332775
TO,PINDORAMA DO TOCANTINS,-11.131074,-47.57263
TO,PIRAQUÊ,-6.769831,-48.2945507
TO,PIUM,-10.4421368,-49.1747741
TO,PONTE ALTA DO BOM JESUS,-12.0873615,-46.4785732
TO,PONTE ALTA DO TOCANTINS,-10.7454591,-47.5374479
TO,PORTO ALEGRE DO TOCANTINS,-11.6070802,-47.052627
TO,PORTO NACIONAL,-10.7019786,-48.4110952
TO,PRAIA NORTE,-5.392812,-47.811144
TO,PRESIDENTE KENNEDY,-8.5340643,-48.5060747
TO,PUGMIL,-10.4255161,-48.8969824
TO,RECURSOLÂNDIA,-8.7368677,-47.2416349
TO,RIACHINHO,-6.4426372,-48.137969
TO,RIO DA CONCEIÇÃO,-11.394863,-46.884664
TO,RIO DOS BOIS,-9.3412231,-48.5349207
TO,RIO SONO,-9.3442508,-47.8998831
TO,SAMPAIO,-5.354233,-47.878184
TO,SANDOLÂNDIA,-12.5389465,-49.9285958
TO,SANTA FÉ DO ARAGUAIA,-7.150072,-48.6925943
TO,SANTA MARIA DO TOCANTINS,-8.7752144,-47.7482956
TO,SANTA RITA DO TOCANTINS,-10.8643623,-48.9082979
TO,SANTA ROSA DO TOCANTINS,-11.447392,-48.121627
TO,SANTA TEREZA DO TOCANTINS,-10.2816205,-47.8091871
TO,SANTA TEREZINHA DO TOCANTINS,-6.4356048,-47.673061
TO,SILVANÓPOLIS,-11.1513516,-48.1711295
TO,SUCUPIRA,-11.9850885,-48.9113689
TO,SÃO BENTO DO TOCANTINS,-6.021853,-47.900057
TO,SÃO FÉLIX DO TOCANTINS,-10.161465,-46.661786
TO,SÃO MIGUEL DO TOCANTINS,-5.5549817,-47.5747649
TO,SÃO SALVADOR DO TOCANTINS,-12.7503331,-48.2352148
TO,SÃO SEBASTIÃO DO TOCANTINS,-5.2587094,-48.2055574
TO,SÃO VALÉRIO,-11.974315,-48.235315
TO,SÍTIO NOVO DO TOCANTINS,-5.6028662,-47.6349901
TO,TABOCÃO,-9.0565211,-48.5216745
TO,TAGUATINGA,-12.402404,-46.4365769
TO,TAIPAS DO TOCANTINS,-12.193349,-46.9918003
TO,TALISMÃ,-12.797836,-49.0929839
TO,TOCANTINÓPOLIS,-6.3280931,-47.4217673
TO,TOCANTÍNIA,-9.563198,-48.374104
TO,TUPIRAMA,-8.9746528,-48.1887392
TO,TUPIRATINS,-8.3996247,-48.1299635
TO,WANDERLÂNDIA,-6.8522727,-47.9653917
TO,XAMBIOÁ,-6.4084693,-48.5336069
ZZ,ABIDJÃ,5.320357,-4.016107
ZZ,ABU DHABI,24.4538352,54.3774014
ZZ,ABUJA,9.0643305,7.4892974
ZZ,ACCRA,5.5571096,-0.2012376
ZZ,ADIS ABEBA,9.0107934,38.7612525
ZZ,AMSTERDÃ,52.3727598,4.8936041
ZZ,AMÃ,31.9515694,35.9239625
ZZ,ANCARA,39.9207886,32.8540482
ZZ,ARGEL,36.7753606,3.0601882
ZZ,ARTIGAS,-30.6170756,-56.9373451
ZZ,ASSUNÇÃO,-25.2800459,-57.6343814
ZZ,ASTANA,51.1282205,71.4306682
ZZ,ATENAS,37.9839412,23.7283052
ZZ,ATLANTA,33.7489924,-84.3902644
ZZ,BAGDÁ,33.3061701,44.3872213
ZZ,BAKU,40.3755885,49.8328009
ZZ,BAMAKO,12.61326555,-7.984739136241295
ZZ,BANGKOK,13.7524938,100.4935089
ZZ,BARCELONA,41.3828939,2.1774322
ZZ,BAREIN,26.1551249,50.5344606
ZZ,BEIRUTE,33.8959203,35.47843
ZZ,BELGRADO,44.8178131,20.4568974
ZZ,BELMOPAN,17.250199,-88.770018
ZZ,BERLIM,52.5170365,13.3888599
ZZ,BISSAU,11.861324,-15.583055
ZZ,BOGOTÁ,4.6534649,-74.0836453
ZZ,BOSTON,42.3554334,-71.060511
ZZ,BRATISLAVA,48.1435149,17.108279
ZZ,BRAZZAVILLE,-4.2694407,15.2712256
ZZ,BRIDGETOWN,13.0977832,-59.6184184
ZZ,BRUXELAS,50.8465573,4.351697
ZZ,BUCARESTE,44.4361414,26.1027202
ZZ,BUDAPESTE,47.4979937,19.0403594
